"CLIENTI Id","First Name","Last Name",Email,Twitter,Facebook,"Nome Catena","Nome Catena Id",Phone,Mobile,Type,"Proprietario CLIENTI","Proprietario CLIENTI Id",Title,"Created By","Created By Id","Modified By","Modified By Id","Created Time","Modified Time",Salutation,Street,City,State,Zip,Country,Description,"Secondary Email","Numero Bilance","IP / TW PC BACKOFFICE / MASTER","Ragione Sociale","Codice PDV","Partita IVA",Note,"Prodotti Posseduti","ELENCO IP / TW BILANCE","Matricole Bilance",Insolvente,"E-mail PEC",Indirizzo,"DIBAL TRANSFER","Data/ora 1","Orario Negozio","PUBBLICITA' SU DROPBOX","CONTRATTO DI ASSISTENZA"
85271000000166093,,"BORELLO CASTELNUOVO",castelnuovo@borellosrl.com,,,BORELLO,85271000000144019,0119927131,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:02:38","2022-10-06 15:55:47",,,,,,,,,6,172.27.51.X,"BORELLO SRL",051,04890700018,,"DIBAL - BILANCIA CS1200","172.27.51.70 GASTRO MASTER
172.27.51.71 GASTRO SLAVE 1
172.27.51.72 GASTRO SLAVE 2
172.27.51.75 MACE MASTER
172.27.51.76 MACE SLAVE
172.27.51.80 ORTO MASTER","29071261
29071258
29071262
29071242
29071253
29071079",false,,"Castelnuovo Don Bosco, Via Marconi 67/71",true,,"lunedì	08:30–12:30, 15:30–19:30
martedì	08:30–12:30, 15:30–19:30
mercoledì	08:30–12:30, 15:30–19:30
giovedì	08:30–12:30, 15:30–19:30
venerdì	08:30–12:30, 15:30–19:30
sabato	08–19:30
domenica	08:30–12:30",false,true
85271000000166139,,"BORELLO CASTIGLIONE 1",castiglione1@borellosrl.com,,,BORELLO,85271000000144019,0119606211,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:05:28","2022-10-06 15:55:47",,,,,,,,,9,172.27.1.X,"BORELLO SRL",001,04890700018,,"DIBAL - BILANCIA CS1200","172.27.1.70 GASTRO MASTER
172.27.1.71 GASTRO SLAVE 1
172.27.1.72 GASTRO SLAVE 2
172.27.1.73 GASTRO SLAVE 3
172.27.1.75 MACE MASTER
172.27.1.76 MACE SLAVE
172.27.1.80 ORTO MASTER
172.27.1.81 ORTO SLAVE
172.27.1.85 PESCE MASTER","29075494
29075513
29075508
29072842
29075510
29075509
29072187
29079873
29075644",false,,"Castiglione Torinese, Via Torino 20",true,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	08–19:30",false,true
85271000000166185,,"BORELLO CASTIGLIONE 2",castiglione2@borellosrl.com,,,BORELLO,85271000000144019,0119813299,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:06:47","2022-10-06 15:55:47",,,,,,,,,3,172.27.3.X,"BORELLO SRL",003,04890700018,,"DIBAL - BILANCIA CS1200","172.27.3.70 GASTRO MASTER
172.27.3.71 GASTRO SLAVE
172.27.3.80 ORTO MASTER","29067259
29067241
29067254",false,,"Castiglione Torinese, Via Don Brovero 8",true,,"lunedì	08:15–13, 15:30–19:30
martedì	08:15–13, 15:30–19:30
mercoledì	08:15–13, 15:30–19:30
giovedì	08:15–13, 15:30–19:30
venerdì	08:15–13, 15:30–19:30
sabato	08:15–13, 15:30–19:30
domenica	Chiuso",false,true
85271000000166365,,"BORELLO CAVAGNOLO",cavagnolo@borellosrl.com,,,BORELLO,85271000000144019,0119152417,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:18:45","2022-10-06 15:55:47",,,,,,,,,6,172.27.48.X,"BORELLO SRL",048,04890700018,,"DIBAL - BILANCIA CS1200","172.27.48.70 GASTRO MASTER
172.27.48.71 GASTRO SLAVE 1
172.27.48.72 GASTRO SLAVE 2
172.27.48.75 MACE MASTER
172.27.48.76 MACE SLAVE
172.27.48.80 ORTO MASTER","29070994
29075511
29067256
29075512
29073132
29075645",false,,"Cavagnolo, Via Cristoforo Colombo 100",true,,"lunedì	08:30–12:30, 15:30–20
martedì	08:30–12:30, 15:30–20
mercoledì	08:30–12:30, 15:30–20
giovedì	08:30–12:30, 15:30–20
venerdì	08:30–12:30, 15:30–20
sabato	08:30–20
domenica	08:30–13",false,true
85271000000166411,,"BORELLO CHIERI 1",chieri@borellosrl.com,,,BORELLO,85271000000144019,01119868634,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:21:00","2022-10-06 15:55:47",,,,,,,,,5,172.27.49.X,"BORELLO SRL",049,04890700018,,"DIBAL - BILANCIA CS1200","172.27.49.70 GASTRO MASTER
172.27.49.71 GASTRO SLAVE 1
172.27.49.75 MACE MASTER
172.27.49.76 MACE SLAVE
172.27.49.80 ORTO MASTER","29070991
29071255
29071054
29071312
29071074",false,,"Chieri, Piazza Dante 9",true,,"lunedì	08:30–13, 15:30–20
martedì	08:30–13, 15:30–20
mercoledì	08:30–13, 15:30–20
giovedì	08:30–13, 15:30–20
venerdì	08:30–13, 15:30–20
sabato	08:30–20
domenica	Chiuso",false,true
85271000000166457,,"BORELLO CHIERI 2",chieri2@borellosrl.com,,,BORELLO,85271000000144019,0119413745,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:22:24","2022-10-06 15:55:47",,,,,,,,,3,172.27.143.X,"BORELLO SRL",143,04890700018,,"DIBAL - BILANCIA CS1200","172.27.143.70 GASTRO MASTER
172.27.143.71 GASTRO SLAVE 1
172.27.143.72 GASTRO SLAVE 2","29071313
29071081
29071250",false,,"Chieri, Via Carlo Alberto 4",true,,"lunedì	08:30–13, 15:30–20
martedì	08:30–13, 15:30–20
mercoledì	08:30–13, 15:30–20
giovedì	08:30–13, 15:30–20
venerdì	08:30–13, 15:30–20
sabato	08:30–20
domenica	Chiuso",false,true
85271000000166503,,"BORELLO GIAVENO",giaveno@borellosrl.com,,,BORELLO,85271000000144019,0112409449,3667623255,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:24:17","2022-10-06 15:55:47",,,,,,,,,9,172.27.203.X,"BORELLO SRL",203,04890700018,,"DIBAL - BILANCIA CS1200","172.27.203.70 GASTRO MASTER
172.27.203.71 GASTRO SLAVE 1
172.27.203.72 GASTRO SLAVE 2
172.27.203.75 MACE MASTER
172.27.203.76 MACE SLAVE
172.27.203.80 ORTO MASTER
172.27.203.81 ORTO SLAVE
172.27.203.85 PESCE MASTER
172.27.203.86 PESCE SLAVE","29071925
29072042
29072030
29072029
29072043
29072039
29071931
29073062
29073070",false,,"Giaveno, Via Maria Teresa Marchini, 3",true,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	08:30–13",false,true
85271000000166547,,"BORELLO LANZO",lanzo@borellosrl.com,,,BORELLO,85271000000144019,012328762,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:25:33","2022-10-06 15:55:47",,,,,,,,,5,172.27.28.X,"BORELLO SRL",028,04890700018,,"DIBAL - BILANCIA CS1200","172.27.28.70 GASTRO MASTER
172.27.28.71 GASTRO SLAVE 1
172.27.28.72 GASTRO SLAVE 2
172.27.28.75 MACE MASTER
172.27.28.76 MACE SLAVE
172.27.28.80 ORTO MASTER","29072188
29072836
29072834
29072040
29072838
29071318",false,,"Lanzo, Via Cafasse 2",true,,"lunedì	08:30–20
martedì	08:30–20
mercoledì	08:30–20
giovedì	08:30–20
venerdì	08:30–20
sabato	08:30–20
domenica	08:30–13",false,true
85271000000166593,,"BORELLO PIANEZZA",pianezza@borellosrl.com,,,BORELLO,85271000000144019,0119679901,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:27:15","2022-10-06 15:55:47",,,,,,,,,5,172.27.44.X,"BORELLO SRL",044,04890700018,,"DIBAL - BILANCIA CS1200","172.27.44.70 GASTRO MASTER
172.27.44.71 GASTRO SLAVE 1
172.27.44.72 GASTRO SLAVE 2
172.27.44.75 MACE MASTER
172.27.44.76 MACE SLAVE
172.27.44.80 ORTO MASTER","29071251
29071000
29070977
29074628
29071003
29071328",false,,"Pianezza, Largo 2 Giugno 1",true,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	09–13",false,true
85271000000166639,,"BORELLO RIVA PRESSO CHIERI",riva@borellosrl.com,,,BORELLO,85271000000144019,0119425442,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:28:37","2022-10-06 15:55:47",,,,,,,,,4,172.27.52.X,"BORELLO SRL",052,04890700018,,"DIBAL - BILANCIA CS1200","172.27.52.70 GASTRO MASTER
172.27.52.71 GASTRO SLAVE 1
172.27.52.72 GASTRO SLAVE 2
172.27.52.75 MACE MASTER
172.27.52.80 ORTO MASTER","29071006
29071051
29071005
29071928
29071083",false,,"Riva presso Chieri, Strada padana inferiore 12/bis",true,,"lunedì	08:30–13, 15:30–20
martedì	08:30–13, 15:30–20
mercoledì	08:30–13, 15:30–20
giovedì	08:30–13, 15:30–20
venerdì	08:30–13, 15:30–20
sabato	08:30–20
domenica	09–13",false,true
85271000000166685,,"BORELLO RIVARA",BORELLORIVARA@LIBERO.IT,,,BORELLO,85271000000144019,,3667623240,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:30:05","2022-10-06 15:55:47",,,,,,,,,9,172.27.201.X,"BORELLO SRL",201,04890700018,,"DIBAL - BILANCIA CS1200","172.27.201.70 GASTRO MASTER
172.27.201.71 GASTRO SLAVE 1
172.27.201.72 GASTRO SLAVE 2
172.27.201.75 MACE MASTER
172.27.201.76 MACE SLAVE
172.27.201.80 ORTOMASTER
172.27.201.81 ORTO SLAVE
172.27.201.85 PESCE MASTER
172.27.201.86 PESCE SLAVE","29071303
29071310
29071421
29071256
29071315
29071252
29076036
29071323
29071329",false,,"Rivara, Via Busano, 21",true,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	08:30–13",false,true
85271000000166729,,"BORELLO ROSTA",rosta@borellosrl.com,,,BORELLO,85271000000144019,0119942842,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:31:40","2022-10-06 15:55:47",,,,,,,,,7,172.27.89.X,"BORELLO SRL",089,04890700018,,"DIBAL - BILANCIA CS1200","172.27.42.70 GASTRO MASTER
172.27.42.71 GASTRO SLAVE 1
172.27.42.72 GASTRO SLAVE 2
172.27.42.75 MACE MASTER
172.27.42.76 MACE SLAVE
172.27.42.80 ORTO MASTER
172.27.42.81 ORTO SLAVE
172.27.42.85 PESCE MASTER","29076041
29076050
29076052
29076060
29076061
29076062
29076389
29076400",false,,"Rosta, Via Marconi 5",true,,"lunedì	08:30–20
martedì	08:30–20
mercoledì	08:30–20
giovedì	08:30–20
venerdì	08:30–20
sabato	08:30–20
domenica	09–13",false,true
85271000000166775,,"BORELLO SALUGGIA",saluggia@borellosrl.com,,,BORELLO,85271000000144019,0161489996,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:33:44","2022-10-06 15:55:47",,,,,,,,,8,172.27.105.X,"BORELLO SRL",105,04890700018,,"DIBAL - BILANCIA CS1200","172.27.105.70 GASTRO MASTER
172.27.105.71 GASTRO SLAVE 1
172.27.105.72 GASTRO SLAVE 2
172.27.105.75 MACE MASTER
172.27.105.76 MACE SLAVE
172.27.105.80 ORTO MASTER
172.27.105.81 ORTO SLAVE","29072033
29072839
29072837
29072848
29072833
29073063
29073064",false,,"Saluggia, Via Gametto 10",true,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	08–13",false,true
85271000000166821,,"BORELLO SAN BENIGNO",sanbenigno@borellosrl.com,,,BORELLO,85271000000144019,0119880620,3355380095,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:39:52","2022-10-06 15:55:47",,,,,,,,,7,172.27.199.X,"BORELLO SRL",199,04890700018,,"DIBAL - BILANCIA CS1200","172.27.199.70 GASTRO MASTER
172.27.199.71 GASTRO SLAVE 1
172.27.199.72 GASTRO SLAVE 2
172.27.199.75 MACE MASTER
172.27.199.76 MACE SLAVE
172.27.199.80 ORTO MASTER
172.27.199.81 ORTO SLAVE","29071082
29071073
29079678
29071053
29071302
29070980
29071045",false,,"San Benigno Canavese, Via Sebastiano Bianco, 36",true,,"lunedì	08:30–20
martedì	08:30–20
mercoledì	08:30–20
giovedì	08:30–20
venerdì	08:30–20
sabato	08:30–20
domenica	09–13",false,true
85271000000166867,,"BORELLO SAN GILLIO",sangillio@borellosrl.com,,,BORELLO,85271000000144019,0119841166,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:43:50","2022-10-06 15:55:47",,,,,,,,,7,172.27.43.X,"BORELLO SRL",043,04890700018,,"DIBAL - BILANCIA CS1200","172.27.43.70 GASTRO MASTER
172.27.43.71 GASTRO SLAVE 1
172.27.43.72 GASTRO SLAVE 2
172.27.43.75 MACE MASTER
172.27.43.76 MACE SLAVE
172.27.43.80 ORTO MASTER
172.27.43.81 ORTO SLAVE","29071308
29071048
29071260
29071314
29071266
29071077
29071327",false,,"San Gillio, Via Musiné 32",true,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	08:30–13",false,true
85271000000166913,,"BORELLO SAN MAURIZIO",sanmaurizio@borellosrl.com,,,BORELLO,85271000000144019,0119275290,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:48:13","2022-10-06 15:55:47",,,,,,,,,8,172.27.4.X,"BORELLO SRL",004,04890700018,,"DIBAL - BILANCIA CS1200","172.27.4.70 GASTRO MASTER
172.27.4.71 GASTRO SLAVE 1
172.27.4.72 GASTRO SLAVE 2
172.27.4.75 MACE MASTER
172.27.4.76 MACE SLAVE
172.27.4.80 ORTO MASTER
172.27.4.81 ORTO SLAVE","29070981
29071420
29070997
29071244
29070989
29071320
29071321",false,,"San Maurizio Canavese, Via Torino 36",true,,"giovedì	08:30–20
venerdì	08:30–20
sabato	08:30–20
domenica	09–13
lunedì	08:30–20
martedì	08:30–20
mercoledì	08:30–20",false,true
85271000000166959,,"BORELLO SAN MAURO",sanmauro@borellosrl.com,,,BORELLO,85271000000144019,0118226473,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:49:31","2022-10-06 15:55:47",,,,,,,,,5,172.27.50.X,"BORELLO SRL",050,04890700018,,"DIBAL - BILANCIA CS1200","172.27.50.70 GASTRO MASTER
172.27.50.71 GASTRO SLAVE 
172.27.50.75 MACE MASTER
172.27.50.76 MACE SLAVE
172.27.50.80 ORTO MASTER
172.27.50.81 ORTO SLAVE","29075518
29076439
29076444
29075517
29076399
29076390",false,,"San Mauro, Via Martiri della Libertà 24",true,,"lunedì	08:30–13, 15:30–20
martedì	08:30–13, 15:30–20
mercoledì	08:30–13, 15:30–20
giovedì	08:30–13, 15:30–20
venerdì	08:30–13, 15:30–20
sabato	08:30–20
domenica	Chiuso",false,true
85271000000167005,,"BORELLO SAN RAFFAELE CIMENA",sanraffaele@borellosrl.com,,,BORELLO,85271000000144019,0119606098,3356452816,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:50:53","2022-10-06 15:55:47",,,,,,,,,3,172.27.144.X,"BORELLO SRL",144,04890700018,,"DIBAL - BILANCIA CS1200","172.27.144.70 GASTRO MASTER
172.27.144.71 GASTRO SLAVE 
172.27.144.72 ORTO MASTER","29070992
29071055
29071322",false,,"San Raffaele Cimena, Via Torino 2/4",true,,"lunedì	08–13, 15:30–20
martedì	08–13, 15:30–20
mercoledì	08–13, 15:30–20
giovedì	08–13, 15:30–20
venerdì	08–13, 15:30–20
sabato	08–20
domenica	09–13",false,true
85271000000167051,,"BORELLO TORRAZZA",torrazza@borellosrl.com,,,BORELLO,85271000000144019,"011 918 9643",,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:53:31","2022-10-06 15:55:47",,,,,,,,,4,172.27.46.X,"BORELLO SRL",046,04890700018,,"DIBAL - BILANCIA CS1200","172.27.46.70 GASTRO MASTER
172.27.46.71 GASTRO SLAVE 1
172.27.46.80 ORTO MASTER","29072041
29072044
29073068",false,,"Torrazza, Via Mazzini 25",true,,"lunedì	08:30–12:30, 15:30–19:30
martedì	08:30–12:30, 15:30–19:30
mercoledì	08:30–12:30, 15:30–19:30
giovedì	08:30–12:30, 15:30–19:30
venerdì	08:30–12:30, 15:30–19:30
sabato	08:30–12:30, 15:30–19:30
domenica	Chiuso",false,true
85271000000167095,,"BORELLO VENARIA 1",venaria1@borellosrl.com,,,BORELLO,85271000000144019,0114593220,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:54:34","2022-10-06 15:55:47",,,,,,,,,6,172.27.42.X,"BORELLO SRL",042,04890700018,,"DIBAL - BILANCIA CS1200","172.27.42.70 GASTRO MASTER
172.27.42.71 GASTRO SLAVE 1
172.27.42.72 GASTRO SLAVE 2
172.27.42.75 MACE MASTER
172.27.42.76 MACE SLAVE
172.27.42.80 ORTO MASTER","29071057
29071236
29071049
29071046
29071050
29071319",false,,"Venaria, Via Medici del Vascello 14",true,,"lunedì	08–13, 15:30–20
martedì	08–13, 15:30–20
mercoledì	08–13, 15:30–20
giovedì	08–13, 15:30–20
venerdì	08–20
sabato	08–20
domenica	Chiuso",false,true
85271000000167129,,"BORELLO VENARIA 2",venaria2@borellosrl.com,,,BORELLO,85271000000144019,0114591977,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:55:52","2022-10-06 15:55:47",,,,,,,,,6,172.27.30.X,"BORELLO SRL",030,04890700018,,"DIBAL - BILANCIA CS1200","172.27.30.70 GASTRO MASTER
172.27.30.71 GASTRO SLAVE 1
172.27.30.72 GASTRO SLAVE 2
172.27.30.75 MACE MASTER
172.27.30.76 MACE SLAVE
172.27.30.80 ORTO MASTER","29071235
29071237
29071238
29071241
29070993
29071078",false,,"Venaria, Via IV Novembre 37",true,,"lunedì	08–13, 15:30–20
martedì	08–13, 15:30–20
mercoledì	08–13, 15:30–20
giovedì	08–13, 15:30–20
venerdì	08–13, 15:30–20
sabato	08–20
domenica	Chiuso",false,true
85271000000167193,,"BORELLO VEROLENGO",verolengo@borellosrl.com,,,BORELLO,85271000000144019,0119148807,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 15:58:17","2022-10-06 15:55:47",,,,,,,,,7,172.27.47.X,"BORELLO SRL",047,04890700018,,"DIBAL - BILANCIA CS1200","172.27.47.70 GASTRO MASTER
172.27.47.71 GASTRO SLAVE 1
172.27.47.72 GASTRO SLAVE 2
172.27.47.75 MACE MASTER
172.27.47.76 MACE SLAVE
172.27.47.80 ORTO MASTER
172.27.47.81 ORTO SLAVE","29074630
29075498
29075507
29075514
29075642
29075646
29075521",false,,"Verolengo, Via Crispi 4",true,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	09–13",false,true
85271000000167239,,"BORELLO VILLANOVA 1",villanova@borellosrl.com,,,BORELLO,85271000000144019,0141947645,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 16:00:14","2022-10-06 15:55:47",,,,,,,,,9,172.27.25.X,"BORELLO SRL",025,04890700018,,"DIBAL - BILANCIA CS1200","172.27.25.70 GASTRO MASTER
172.27.25.71 GASTRO SLAVE 1
172.27.25.72 GASTRO SLAVE 2
172.27.25.75 MACE MASTER
172.27.25.76 MACE SLAVE
172.27.25.80 ORTO MASTER
172.27.25.81 ORTO SLAVE
172.27.25.85 PESCE MASTER PENSILE","29071306
29071417
29072186
29071923
29076053
29075649
29076397
29077760
29076044",false,,"Villanova d'Asti, Strada SS per Asti 46",true,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	08:30–13",false,true
85271000000167283,,"BORELLO VILLANOVA 2",villanova2@borellosrl.com,,,BORELLO,85271000000144019,0141939896,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-22 16:01:15","2022-10-06 15:55:47",,,,,,,,,2,172.27.183.X,"BORELLO SRL",183,04890700018,,"DIBAL - BILANCIA CS1200","172.27.183.70 GASTRO MASTER
172.27.183.71 GASTRO SLAVE 1
172.27.183.72 GASTRO SLAVE 2
172.27.183.75 MACE MASTER
172.27.183.80 ORTO MASTER","29071248
29076035
29070996
29070984
29071325",false,,"Villanova d'Asti, Via Roma, 104",true,,"lunedì	08–13, 15–20
martedì	08–13, 15–20
mercoledì	08–13, 15–20
giovedì	08–13, 15–20
venerdì	08–13, 15–20
sabato	08–20
domenica	08–12:30",false,true
85271000000168001,,"BORELLO VIA CHIESA",tochiesa@borellosrl.com,,,BORELLO,85271000000144019,0112213289,3297049877,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-23 08:07:39","2022-10-06 15:55:47",,,,,,,,,8,172.27.6.X,"BORELLO SRL",006,04890700018,,"DIBAL - BILANCIA CS1200","172.27.6.70 GASTRO MASTER
172.27.6.71 GASTRO SLAVE 1
172.27.6.72 GASTRO SLAVE 2
172.27.6.75 MACE MASTER
172.27.6.76 MACE SLAVE
172.27.6.80 ORTO MASTER
172.27.6.81 ORTO SLAVE","29075520
29075506
29071422
29075516
29075504
29079870
29079870",false,,"Torino, Via Chiesa della Salute 35",true,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	09–13",false,true
85271000000168061,,"BORELLO MATTEOTTI",tomatteotti@borellosrl.com,,,BORELLO,85271000000144019,0115619319,3311760576,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-23 08:11:03","2022-10-06 15:55:47",,,,,,,,,4,172.27.63.X,"BORELLO SRL",063,04890700018,,"DIBAL - BILANCIA CS1200","172.27.63.70 GASTRO MASTER
172.27.63.71 GASTRO SLAVE 1
172.27.63.72 GASTRO SLAVE 2
172.27.63.80 ORTO MASTER","29071245
29079859
29076054
29076391",false,,"Torino, Corso Matteotti 25/E",true,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	Chiuso",false,true
85271000000168109,,"BORELLO CORSO RACCONIGI",toracconigi@borellosrl.com,,,BORELLO,85271000000144019,0114344386,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-23 08:12:24","2022-10-06 15:55:47",,,,,,,,,5,172.27.7.X,"BORELLO SRL",007,04890700018,,"DIBAL - BILANCIA CS1200","172.27.7.70 GASTRO MASTER
172.27.7.71 GASTRO SLAVE 1
172.27.7.72 GASTRO SLAVE 2
172.27.7.75 MACE MASTER
172.27.7.76 MACE SLAVE
172.27.7.80 ORTO MASTER
172.27.7.81 ORTO SLAVE","29075491
29075492
29075493
29075496
29075497
29075641
29075643",false,,"Torino, Corso Racconigi 5/8",false,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	09–13",false,true
85271000000168155,,"BORELLO CORSO ROSSELLI",torosselli@borellosrl.com,,,BORELLO,85271000000144019,0113146079,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-23 08:13:55","2022-10-06 15:55:47",,,,,,,,,6,172.27.9.X,"BORELLO SRL",009,04890700018,,"DIBAL - BILANCIA CS1200","172.27.9.70 GASTRO MASTER
172.27.9.71 GASTRO SLAVE 1
172.27.9.72 GASTRO SLAVE 2
172.27.9.75 MACE MASTER
172.27.9.76 MACE SLAVE
172.27.9.80 ORTO MASTER
172.27.9.81 ORTO SLAVE","29072841
29072845
29072835
29072846
29072844
29071076
29073059",false,,"Torino, Corso Rosselli 75",true,,"lunedì	08–20:30
martedì	08–20:30
mercoledì	08–20:30
giovedì	08–20:30
venerdì	08–20:30
sabato	08–20:30
domenica	09–13",false,true
85271000000168201,,"BORELLO CORSO MONCALIERI",tomoncalieri@borellosrl.com,,,BORELLO,85271000000144019,0116605088,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-23 08:15:15","2022-10-06 15:55:47",,,,,,,,,5,172.27.10.X,"BORELLO SRL",010,04890700018,,"DIBAL - BILANCIA CS1200","172.27.10.70 GASTRO MASTER
172.27.10.71 GASTRO SLAVE 1
172.27.10.72 GASTRO SLAVE 2
172.27.10.75 MACE MASTER
172.27.10.76 MACE SLAVE
172.27.10.80 ORTO MASTER
172.27.10.81 ORTO SLAVE
172.27.10.85 PESCE MASTER","29070998
29071058
29071415
29071921
29071416
29073131
29071071
29071072",false,,"Torino, Corso Moncalieri 15",true,,"lunedì	08–20:30
martedì	08–20:30
mercoledì	08–20:30
giovedì	08–20:30
venerdì	08–20:30
sabato	08–20:30
domenica	09–20",false,true
85271000000168247,,"BORELLO VIA PILO",topilo@borellosrl.com,,,BORELLO,85271000000144019,0117717588,,,DB,85271000000092001,PAM,Foscari,85271000000138151,DB,85271000000092001,"2021-12-23 08:17:00","2022-10-06 15:55:47",,,,,,,,,6,172.27.53.X,"BORELLO SRL",053,04890700018,,"DIBAL - BILANCIA CS1200","172.27.53.70 GASTRO MASTER
172.27.53.71 GASTRO SLAVE 1
172.27.53.72 GASTRO SLAVE 2
172.27.53.75 MACE MASTER
172.27.53.80 ORTO MASTER","29071052
29070978
29070987
29074632
29071075",false,,"Torino, Via Rosalino Pilo 57",true,,"lunedì	08–20
martedì	08–20
mercoledì	08–20
giovedì	08–20
venerdì	08–20
sabato	08–20
domenica	09–13",false,true
